beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_eff_coef_obs,diag_eff_coef_true,cfg_niche_shape,cfg_quality_link,cfg_env_corr,cfg_propensity_learner,cfg_retain_rate,cfg_n_occ,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,variant,regime
3.0,1.0,10.0,1,1,blend,obs,0.596,0.7854398871105993,0.9540437720374566,0.8518965824156136,0.8763419621775084,0.98713882085231,0.9552015627291894,0.985308505857384,0.9998072955284694,0.9993646185765108,0.8259012624936152,0.9688945965683843,0.9010733836171316,0.8420534622725242,0.9740141066274596,0.9152850133349477,0.8289208077055563,0.9697687957160319,0.9057831524271993,0.9235379658373682,0.9936314455015027,0.9884856966539165,0.8688534014192032,0.9835210489227134,0.9699074223326225,0.8220869273876824,0.7616470457916026,0.11813472601536205,93.70241503293101,8.325918896114965,0.9066671558095407,0.12112573253190442,4.198780260692409,4.274696635853382,3.4729249793961405,3.6432309241754695,3.8692604462802183,gaussian,quadratic,0.0,logit_quad,0.6,3000,0.44069564819021384,1.0279871572714216,0.24253108505244153,0.31312746832933924,0.7933634057006311,1,12.0,0.03828101918599929,0.3767295917547234,0.6437802879322146,0.9907759747908035,0.9844530127323865,0.9010567119628818,0.4421987024634056,0.03998977391217578,0.28227627106404973,0.9907759747908035,0.25,0.4890208133594303,22.23936616244249,6.997060977593566,-0.587291509081208,9.791943321903945,quality_quadratic,away_HQ
3.0,1.0,10.0,2,1,blend,obs,0.6003333333333334,0.7830590056391622,0.9531999996715027,0.8483788859809934,0.884237342116979,0.9883528363775359,0.9609120637943357,0.986092459699554,0.9998220385020721,0.9996282984870962,0.8143708062249663,0.964752059879078,0.8811229104335752,0.8343810616222977,0.9716178288495685,0.904224078314074,0.8242489225436356,0.9683224579668893,0.901727050850404,0.9396934257034968,0.99606960513309,0.9913330584746676,0.8549280395702934,0.9798427033280322,0.9666573428987519,0.8246333178242389,0.7621041184035479,0.5113409124626224,11.10123782238924,8.91077342070115,0.899994165043144,0.12512782709479683,4.118822061764788,4.178539573023436,3.302201000029555,3.4754170552444172,3.6180001278665723,gaussian,quadratic,0.0,logit_quad,0.6,3000,0.41429210483112994,1.0108322133898275,0.24659802436779188,0.3241774329125086,0.7949891954634302,1,12.0,0.03612919122288295,0.3788661241572434,0.6508843326025227,0.9923141874439265,0.980577431455778,0.8810412817372474,0.45196406965770003,0.11682508029214872,0.2901732271048566,0.9923141874439265,0.25,0.6001685790566093,6.473393895691272,6.879383253547949,-0.5965401085586977,9.829068696158505,quality_quadratic,away_HQ
3.0,1.0,10.0,3,1,blend,obs,0.5963333333333334,0.7779056508170928,0.951315682661974,0.8286729360650793,0.9045291138931701,0.9915769880450098,0.9728661039901598,0.9711160529984427,0.9993250705973903,0.9976818143902215,0.7889163237757757,0.9558791056058491,0.8395251824147609,0.8176609729357192,0.9666412882615091,0.8812861969600275,0.8186689580980004,0.9667712276270861,0.8870595787921384,0.9326862030782515,0.9950669943711196,0.9910630247835645,0.8670031605336688,0.9830099533704781,0.9657086671387041,0.804609021352267,0.7543294922948239,0.4083255456962868,21.002771017037578,9.541169555694692,0.9032757760402939,0.12138906946734504,4.275985125848818,4.408528634587888,3.7018038061817573,3.598159946429667,3.759789408395034,gaussian,quadratic,0.0,logit_quad,0.6,3000,0.43366321448989,1.0153371374951206,0.24755613270398755,0.32179489388997906,0.7976512547839484,1,12.0,0.04114911796788561,0.3795229952549159,0.652282301202093,0.9905563784388449,0.9669226921897662,0.8395040775317731,0.35923321259763064,0.08906226367020573,0.2531928514048979,0.9905563784388449,0.25,0.5801591427681376,9.310117744806952,6.897902977823876,-0.5816739230052306,9.806267925567829,quality_quadratic,away_HQ
3.0,1.0,10.0,4,1,blend,obs,0.599,0.7895248306259952,0.9560879070846258,0.8626028733610293,0.8882574691245972,0.9890295807280015,0.9623233445083783,0.9897784642970345,0.9998889918813019,0.9996148925603713,0.8175620310826491,0.9661483591632788,0.8839311285386464,0.8373455609437366,0.9727828065959292,0.9072853857540194,0.8336802710503645,0.9716223751234114,0.9136760974618261,0.9240005337669931,0.9936386257979988,0.9891103114572302,0.8649839456163632,0.9825044011167395,0.9710483722333216,0.8244365452312343,0.7628903284469954,0.5370407515225626,10.229548383127366,8.219407328388739,0.8946297306261335,0.1273834519059918,4.027284011807801,4.1231477727311745,3.6319527484687795,3.4476013073866376,3.801876758260828,gaussian,quadratic,0.0,logit_quad,0.6,3000,0.4096048593165116,0.9952811559766466,0.2490364607198005,0.326475755539053,0.7977346541514403,1,12.0,0.03552987829131019,0.38131561860024066,0.6530979812313498,0.9899984184129214,0.9776269715277701,0.8838813783285239,0.4891238109444124,0.10968709161686833,0.3202797465417133,0.9899984184129214,0.25,0.6143234560260223,6.052140055083836,6.51737798619883,-0.5856762966601349,9.760302460494023,quality_quadratic,away_HQ
3.0,1.0,10.0,5,1,blend,obs,0.5973333333333334,0.7865333833852434,0.9546149429309241,0.8533037187605247,0.8899494109588361,0.9894474103856252,0.9641846125616507,0.9844778534024273,0.9997870855983702,0.9993161931959685,0.8220029122049484,0.9676917226284151,0.8895273580717981,0.8392502309298508,0.9734238320000108,0.9090047195214344,0.8299036074933387,0.9702084071013601,0.9067825155025502,0.9281309824510049,0.9943728766208524,0.9895215680258127,0.8721932970560647,0.9843290609476331,0.9737549081499652,0.8343120635902876,0.7677273963737004,0.5209463087164236,16.228054404032623,7.999536334378474,0.8927645218631741,0.130472766925596,3.8718235927389544,3.8899259341442547,3.407593237451965,3.323457373496573,3.621944706191183,gaussian,quadratic,0.0,logit_quad,0.6,3000,0.42629008306521377,0.9870770562168136,0.24843455695694527,0.32991228501787545,0.7956799521284629,1,12.0,0.03829223550574581,0.3806056254907061,0.652734852872036,0.9921866438038336,0.9810421735238243,0.8895167069732921,0.5074796153952764,0.14076251823827748,0.31754371526665504,0.9921866438038336,0.25,0.6185346617164055,7.14094630845644,6.595808683468927,-0.5607869731515998,9.775204640794778,quality_quadratic,away_HQ
3.0,0.0,10.0,0,1,blend,obs,0.604,0.8862475584709122,0.9874408931122663,0.9963354908005112,0.7462555122319507,0.9404866833508789,0.8670891053830077,0.9583093510855263,0.9986473777393404,0.9955017802653817,0.9226931396389073,0.9946583888577798,0.9845662599416313,0.9466089604402684,0.9975966558441673,0.9925646662634406,0.9305668547850054,0.9953066116614829,0.9988257072979174,0.8197287534125203,0.9683917954095814,0.9549185199795911,0.8572768709047887,0.9814504158704218,0.9585135971659391,0.9207970947047227,0.7874825704709695,0.009601405751270565,423.48332779786296,11.590169900989421,0.8381970923361651,0.14914199073257006,2.799909583401947,3.030635672246038,8.336319567962985,3.1845712617941158,7.09065403139031,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7416137805309659,0.6879625518262705,0.15131858917677887,0.2636663079357738,0.7969608706296997,1,12.0,0.07549915625265953,0.278527385421565,0.5432808301695385,0.8907473670782525,0.9181086530303706,0.9845794971488258,0.579277262959808,0.45043204007572296,0.33387659669267666,0.9845794971488258,1.0,0.009576247181692666,426.5747312676075,11.859466944113654,0.053651228704695464,9.78045364239654,quality_threshold,iso
3.0,0.0,10.0,1,1,blend,obs,0.596,0.8836262635444825,0.9871560311125379,0.9988292757309694,0.7349652139955563,0.9370197446520873,0.8632386878804512,0.988885515488598,0.999877392372315,0.9998156718341876,0.9307371240289118,0.995667168758006,0.995596595286326,0.9478665797322157,0.9976191162821517,0.9940075041429157,0.9283377656174135,0.9951869959617405,0.9997155515933465,0.8142601328796513,0.9676858253687703,0.9529992416861524,0.838552026475532,0.976877625424015,0.9446582003969699,0.940649460030435,0.7592353864555118,0.010434912626036543,306.93723266110936,14.895471194568687,0.8288175294039472,0.15354469984324537,2.6635080213465527,2.896957006042238,9.04383074521786,3.0579517319241,7.241879763996646,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7509505296478249,0.6748142942309414,0.15350985876753076,0.27338207442581236,0.7933634057006311,1,12.0,0.07649058637921578,0.2861321337253725,0.5364998917418635,0.8885217562884186,0.9197930584017456,0.9956038084208643,0.48855341424339815,0.46041832009593897,0.32608615718690925,0.9956038084208643,1.0,0.026041389153701435,188.7353389273525,12.280556218858088,0.07613623541688352,9.779244221163115,quality_threshold,iso
3.0,0.0,10.0,2,1,blend,obs,0.6003333333333334,0.8725745282002405,0.9844523112508933,0.9968014333258937,0.7481820100711294,0.9430980655720028,0.8627943131780348,0.9788045729496395,0.9995976499587758,0.9986290287082733,0.9377965856277279,0.996708188772823,0.9935881387400541,0.9592479788007137,0.9985472112135411,0.9969348750964124,0.9141295041840355,0.9929835306133372,0.9988381423086081,0.8280159152329553,0.9720161755074763,0.9543908115985634,0.8365928679575456,0.975575466523321,0.9404220113269569,0.922990687053129,0.7866187082670674,0.08614151581717866,120.99179435602733,11.459198879819137,0.8301258822477922,0.15575334625271148,2.595657748337764,2.843699493221912,7.714524153697937,2.952021974819851,6.713931613094932,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7357768545899341,0.6774946108405698,0.15788760250100659,0.27152343263280887,0.7949891954634302,1,12.0,0.07569586882185522,0.2874586278641437,0.5492533088122374,0.8920186410620021,0.923886695852965,0.9935824459581202,0.6709942622168931,0.5051811915855788,0.3387559381490004,0.9935824459581202,1.0,0.18395379684602817,66.01643126685867,11.444466296650678,0.0582822437493643,9.77874699985307,quality_threshold,iso
3.0,0.0,10.0,3,1,blend,obs,0.6053333333333333,0.8936383899464343,0.9889635391810357,0.9962298106236149,0.7529506000731214,0.9432883181433176,0.8796147987309777,0.9742779842988648,0.9993657107887517,0.9989982532919857,0.9481627316866044,0.9977787565151895,0.9943383194369709,0.9661787683297968,0.998981245765665,0.9966662114862593,0.9393475696894983,0.9964408013742133,0.9991528061045594,0.8123335793639945,0.9662510353145063,0.9574595128609515,0.8569211413172622,0.981348415314234,0.9614181319935503,0.928970901197527,0.7804677530318935,0.11279000259955507,95.72202356017833,12.664599600880404,0.8295914134123109,0.15403050164625948,2.6263572196997527,2.884919266084939,9.424559723135014,3.006474158093023,7.247641894437777,gaussian,threshold,0.0,logit_quad,0.6,3000,0.757381110868009,0.6632824304079796,0.15578473486000835,0.2629030717550621,0.7976512547839484,1,12.0,0.08159057910261891,0.28213713338382906,0.552159628871232,0.9049225095688114,0.9330460265003431,0.9943423004953362,0.6245262613615914,0.4755656754831362,0.34396575168250754,0.9943423004953362,1.0,0.19832201906519692,60.003418459894185,13.112736077350005,0.09409868046002931,9.837827562312503,quality_threshold,iso
3.0,0.0,10.0,4,1,blend,obs,0.5943333333333334,0.8836645990986588,0.9869768456265079,0.996321989459386,0.7422040989433472,0.9398687080193115,0.8685281196955633,0.9889554341336095,0.9998685551387172,0.9995749340489577,0.9403512748451102,0.9967487974873801,0.9968139671713374,0.9559301247070987,0.9981849874972312,0.9976845280626252,0.9281548914672006,0.9951147406792931,0.9984768072260026,0.8094819246216176,0.9656998250942175,0.9529235344039705,0.8367001839393434,0.9759995166915334,0.9377514586884044,0.9394871251814703,0.7628556568387984,0.08376703636733482,84.40169693112303,14.138999158113199,0.8317901056771452,0.1545937883200549,2.615191562145059,2.7930764071066143,8.873808283684303,2.975372791501219,7.090612938209265,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7439173856457969,0.6675474514593672,0.15590755278003116,0.27055558484483194,0.7977346541514403,1,12.0,0.0753319744075613,0.2860338310086705,0.545066827340802,0.8961748409270093,0.9274870056993763,0.9968135475794332,0.5271088904975646,0.5068547372340847,0.33913008244419696,0.9968135475794332,1.0,0.11938208529532517,67.90510192600837,13.863629236168554,0.07636993418642969,9.782306257522587,quality_threshold,iso
3.0,0.0,10.0,5,1,blend,obs,0.6016666666666667,0.8942815904902368,0.9893571903143551,0.998953487990213,0.7511661096296386,0.9440121743176462,0.8734309780292411,0.9827160134438648,0.999744403550835,0.9991694653426849,0.9396888007154975,0.9968167251916119,0.9949569272980033,0.9627381026266539,0.9987824167166348,0.9974007335685169,0.9382904488722267,0.9964155114713434,0.9998846946209102,0.8133071507547465,0.967095382781499,0.9531362943272763,0.8503752368335997,0.9799157468952728,0.959515924323297,0.9345314116420369,0.777636632317938,0.053307441705575984,147.55322885111383,12.627370801912708,0.8246402948573812,0.15843692504892487,2.6157954025961003,2.8762850721631383,8.58767974208479,2.9509223599163636,6.996967235067836,gaussian,threshold,0.0,logit_quad,0.6,3000,0.752529842155524,0.6585423743589749,0.156421821055117,0.26760556075881625,0.7956799521284629,1,12.0,0.07877515660547178,0.2853447818350623,0.5481853218031982,0.8998114409226879,0.9293046490262865,0.9949596070501188,0.5784434338445754,0.45876734666898517,0.3298726465214893,0.9949596070501188,1.0,0.11892131958249348,87.8179736346178,12.272832098077853,0.09398746779654912,9.774467846404464,quality_threshold,iso
3.0,1.0,10.0,0,1,blend,obs,0.604,0.7586802916205364,0.9461567646188703,0.8361478771067491,0.7462555122319507,0.9404866833508789,0.8670891053830077,0.9583093510855263,0.9986473777393404,0.9955017802653817,0.761835180678863,0.9486603910666516,0.8574610762225987,0.7822529013943114,0.9553888927669766,0.8879104247476165,0.7834025454998975,0.9549491681614575,0.8777407615803577,0.7396742811873133,0.9349803369240635,0.9111668619867487,0.7444683847116834,0.9421446265627826,0.7950214642002911,0.758102453538595,0.9445625839430901,0.9548444237950492,4.092848422460754,3.227093897310574,0.5871648791074839,0.22898366147391297,0.3505612187672139,0.6283465932245255,8.336319567962985,0.20441592257066177,7.09065403139031,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7416137805309659,0.03611702246589282,0.15131858917677887,0.19296646351623445,0.7969608706296997,1,12.0,0.07549915625265953,0.278527385421565,0.5432808301695385,0.8657653589229342,0.8634656754041148,0.85746136104101,0.829247446151062,0.6038522987045418,0.6025798238985411,0.8657653589229342,0.25,0.9781919766243307,2.425747727560379,2.636683436594737,0.7054967580650732,9.990370529735438,quality_threshold,toward_HQ
3.0,1.0,10.0,1,1,blend,obs,0.596,0.7496968733861518,0.9432566853699229,0.8222538724359095,0.7349652139955563,0.9370197446520873,0.8632386878804512,0.988885515488598,0.999877392372315,0.9998156718341876,0.7592382231106365,0.9495826333454219,0.8547089328120082,0.778447040166848,0.9555364060692182,0.8862425826263314,0.778726826018489,0.9544533428460967,0.8696321300870528,0.7360183311821602,0.934754564963172,0.9121095514746906,0.7183031045246178,0.9306906585668482,0.7472441096428304,0.7668347408014138,0.9318942154685541,0.9403839987844522,4.097916857659578,3.64259829466404,0.6009766245080884,0.2263489897135298,0.32321998165974397,0.5826976334279504,9.04383074521786,0.29180539643742426,7.241879763996646,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7509505296478249,0.04924568714692784,0.15350985876753076,0.2011128311851218,0.7933634057006311,1,12.0,0.07649058637921578,0.2861321337253725,0.5364998917418635,0.8617100227870808,0.8600311337175844,0.8547089344542353,0.8312744355657474,0.46120944784635076,0.563206995170753,0.8617100227870808,0.25,0.9710101369323184,2.8282336620475155,2.9030186236443054,0.7017048425008972,9.993220886168858,quality_threshold,toward_HQ
3.0,1.0,10.0,2,1,blend,obs,0.6003333333333334,0.7525659158534594,0.9441435549289764,0.8179009038683334,0.7481820100711294,0.9430980655720028,0.8627943131780348,0.9788045729496395,0.9995976499587758,0.9986290287082733,0.7622289283945909,0.950541186593132,0.8510741484822927,0.7866189076019359,0.9584832780085326,0.8851039762932458,0.782615750207722,0.9556724957381386,0.8660840098376126,0.7524625363045432,0.9417521458055441,0.9118143420146969,0.7317643832905092,0.9349594378730179,0.7635315874485021,0.7429678506956601,0.9388862204499607,0.9500142323533712,3.731330470111302,3.4060086339182765,0.6076568063613996,0.22703130007214714,0.30921858184965184,0.5777977068334675,7.714524153697937,0.25369270623121,6.713931613094932,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7357768545899341,0.04573433390959247,0.15788760250100659,0.20433898858632238,0.7949891954634302,1,12.0,0.07569586882185522,0.2874586278641437,0.5492533088122374,0.8619499528154086,0.8592815022598271,0.8510742720119656,0.808216467602631,0.36186911770891245,0.5509567276155397,0.8619499528154086,0.25,0.9755832109406847,2.3944369145592304,2.721716119558943,0.6900425206803418,9.991210785243812,quality_threshold,toward_HQ
3.0,1.0,10.0,3,1,blend,obs,0.6053333333333333,0.7713384297385641,0.9508354938885635,0.8530133553841796,0.7529506000731214,0.9432883181433176,0.8796147987309777,0.9742779842988648,0.9993657107887517,0.9989982532919857,0.7672267072948287,0.9509376609521147,0.8704175535542183,0.7869603275149106,0.9568426628585114,0.8998662257743225,0.7945541703724482,0.9588750694806291,0.8923484056510996,0.740485543786185,0.9356220611501501,0.921373693851898,0.7503706181970609,0.9443626081809151,0.8003377702277092,0.7545326072303224,0.9447043521247249,0.9265464720396929,9.45469246662042,3.2366636997424565,0.5912378426747231,0.2269736933601089,0.29303049767600503,0.5578713017656364,9.424559723135014,0.26945362645983173,7.247641894437777,gaussian,threshold,0.0,logit_quad,0.6,3000,0.757381110868009,0.0492598785533826,0.15578473486000835,0.19558693279467904,0.7976512547839484,1,12.0,0.08159057910261891,0.28213713338382906,0.552159628871232,0.8791361374522378,0.8772147400284229,0.8704181599466028,0.8327454735492636,0.5476256857060919,0.6231030988213757,0.8791361374522378,0.25,0.973807235520652,3.7502447557394785,2.617369663232849,0.7081212323146264,9.998373505919206,quality_threshold,toward_HQ
3.0,1.0,10.0,4,1,blend,obs,0.5943333333333334,0.7578273416823339,0.9464403997352673,0.8329914313366759,0.7422040989433472,0.9398687080193115,0.8685281196955633,0.9889554341336095,0.9998685551387172,0.9995749340489577,0.7632934781612286,0.9504185995295994,0.8591852397236313,0.7835393437182359,0.9569741031255381,0.8906972662640722,0.7844421788700469,0.9561727737993233,0.8772929987358272,0.7392993708937932,0.9359829692094118,0.9161422595175053,0.7336425585627464,0.9377196349985527,0.7769338049264851,0.7576683927227653,0.935788289266796,0.9375490623264917,4.900483383061108,3.6517549430889304,0.6061084993808501,0.22706005321109682,0.27410766451855223,0.5388135530706967,8.873808283684303,0.2770010365989253,7.090612938209265,gaussian,threshold,0.0,logit_quad,0.6,3000,0.7439173856457969,0.04921059492481461,0.15590755278003116,0.20261131676012725,0.7977346541514403,1,12.0,0.0753319744075613,0.2860338310086705,0.545066827340802,0.868156072124767,0.8653154649303005,0.8591852149528945,0.8238858900379824,0.48638318230649286,0.4702810147612755,0.868156072124767,0.25,0.9710918299350901,3.255587477630371,2.766117072405734,0.6947067907209822,9.993635824609806,quality_threshold,toward_HQ
